ind1,ind2,SRI.observed,year,dyad
ind52,ind38,0.030780781,2012,ind38_ind52
ind53,ind38,0.232597623,2012,ind38_ind53
ind55,ind38,0.044159544,2012,ind38_ind55
ind56,ind38,0.015449438,2012,ind38_ind56
ind57,ind38,0.053342336,2012,ind38_ind57
ind58,ind38,0.025290499,2012,ind38_ind58
ind59,ind38,0.005595524,2012,ind38_ind59
ind60,ind38,0.126605505,2012,ind38_ind60
ind61,ind38,0.058246073,2012,ind38_ind61
ind64,ind38,0.019093079,2012,ind38_ind64
ind65,ind38,0.075332349,2012,ind38_ind65
ind66,ind38,0.09307605,2012,ind38_ind66
ind68,ind38,0.011946592,2012,ind38_ind68
ind69,ind38,0.081884058,2012,ind38_ind69
ind70,ind38,0.011848341,2012,ind38_ind70
ind72,ind38,0.123193393,2012,ind38_ind72
ind74,ind38,0.055427252,2012,ind38_ind74
ind75,ind38,0.006656805,2012,ind38_ind75
ind76,ind38,0.019480519,2012,ind38_ind76
ind78,ind38,0.202498699,2012,ind38_ind78
ind79,ind38,0.031337047,2012,ind38_ind79
ind80,ind38,0.024595924,2012,ind38_ind80
ind81,ind38,0.042638241,2012,ind38_ind81
ind83,ind38,0.00318218,2012,ind38_ind83
ind84,ind38,0,2012,ind38_ind84
ind85,ind38,0.038863976,2012,ind38_ind85
ind86,ind38,0.023255814,2012,ind38_ind86
ind87,ind38,0.021548284,2012,ind38_ind87
ind88,ind38,0.125565043,2012,ind38_ind88
ind89,ind38,0.03935743,2012,ind38_ind89
ind90,ind38,0.022082019,2012,ind38_ind90
ind92,ind38,0.054747055,2012,ind38_ind92
ind93,ind38,0.013710368,2012,ind38_ind93
ind94,ind38,0,2012,ind38_ind94
ind95,ind38,0.019936204,2012,ind38_ind95
ind98,ind38,0.078912467,2012,ind38_ind98
ind99,ind38,0.0111023,2012,ind38_ind99
ind100,ind38,0.00739645,2012,ind100_ind38
ind101,ind38,0.012708499,2012,ind101_ind38
ind103,ind38,0.034607066,2012,ind103_ind38
ind104,ind38,0.038461538,2012,ind104_ind38
ind105,ind38,0.072429907,2012,ind105_ind38
ind107,ind38,0.025043178,2012,ind107_ind38
ind2,ind9,0.018942384,2012,ind2_ind9
ind3,ind9,0.003276003,2012,ind3_ind9
ind4,ind9,0.092933948,2012,ind4_ind9
ind6,ind9,0.009036145,2012,ind6_ind9
ind7,ind9,0.096879064,2012,ind7_ind9
ind10,ind9,0.2,2012,ind10_ind9
ind11,ind9,0,2012,ind11_ind9
ind12,ind9,0.26611069,2012,ind12_ind9
ind13,ind9,0.194976867,2012,ind13_ind9
ind14,ind9,0.20385051,2012,ind14_ind9
ind15,ind9,0.01771031,2012,ind15_ind9
ind16,ind9,0.297114794,2012,ind16_ind9
ind17,ind9,0.267171444,2012,ind17_ind9
ind18,ind9,0.186959031,2012,ind18_ind9
ind20,ind9,0.043846154,2012,ind20_ind9
ind21,ind9,0.342835709,2012,ind21_ind9
ind22,ind9,0.040540541,2012,ind22_ind9
ind23,ind9,0.15630348,2012,ind23_ind9
ind24,ind9,0.295351474,2012,ind24_ind9
ind25,ind9,0.310522443,2012,ind25_ind9
ind27,ind9,0.217912151,2012,ind27_ind9
ind28,ind9,0.16154247,2012,ind28_ind9
ind29,ind9,0.190296496,2012,ind29_ind9
ind30,ind9,0.006069803,2012,ind30_ind9
ind31,ind9,0.220948411,2012,ind31_ind9
ind32,ind9,0,2012,ind32_ind9
ind33,ind9,0.004062288,2012,ind33_ind9
ind36,ind9,0.156726768,2012,ind36_ind9
ind37,ind9,0.270018622,2012,ind37_ind9
ind39,ind9,0.043918919,2012,ind39_ind9
ind40,ind9,0.195555556,2012,ind40_ind9
ind41,ind9,0.007163324,2012,ind41_ind9
ind42,ind9,0.352758353,2012,ind42_ind9
ind43,ind9,0.115059222,2012,ind43_ind9
ind44,ind9,0.104077253,2012,ind44_ind9
ind45,ind9,0.11085044,2012,ind45_ind9
ind46,ind9,0.046875,2012,ind46_ind9
ind47,ind9,0.059986816,2012,ind47_ind9
ind48,ind9,0.072480181,2012,ind48_ind9
ind49,ind9,0,2012,ind49_ind9
ind50,ind9,0.190320827,2012,ind50_ind9
ind51,ind9,0.017006803,2012,ind51_ind9
ind52,ind9,0.022932023,2012,ind52_ind9
ind53,ind9,0.169703872,2012,ind53_ind9
ind55,ind9,0.005997001,2012,ind55_ind9
ind56,ind9,0.00608828,2012,ind56_ind9
ind57,ind9,0.009135629,2012,ind57_ind9
ind58,ind9,0.002915452,2012,ind58_ind9
ind59,ind9,0.001766784,2012,ind59_ind9
ind60,ind9,0.026284349,2012,ind60_ind9
ind61,ind9,0.224774405,2012,ind61_ind9
ind64,ind9,0.048957389,2012,ind64_ind9
ind65,ind9,0.057142857,2012,ind65_ind9
ind66,ind9,0.012359551,2012,ind66_ind9
ind68,ind9,0,2012,ind68_ind9
ind69,ind9,0.029323308,2012,ind69_ind9
ind70,ind9,0.010480349,2012,ind70_ind9
ind72,ind9,0.083333333,2012,ind72_ind9
ind74,ind9,0.11838565,2012,ind74_ind9
ind75,ind9,0.002431118,2012,ind75_ind9
ind76,ind9,0.045244691,2012,ind76_ind9
ind78,ind9,0.182260681,2012,ind78_ind9
ind79,ind9,0.005185185,2012,ind79_ind9
ind80,ind9,0,2012,ind80_ind9
ind81,ind9,0.00698812,2012,ind81_ind9
ind83,ind9,0,2012,ind83_ind9
ind84,ind9,0.008973081,2012,ind84_ind9
ind85,ind9,0.047146402,2012,ind85_ind9
ind86,ind9,0.0058873,2012,ind86_ind9
ind87,ind9,0.066420664,2012,ind87_ind9
ind88,ind9,0.252662722,2012,ind88_ind9
ind89,ind9,0.033568905,2012,ind89_ind9
ind90,ind9,0.025371829,2012,ind9_ind90
ind92,ind9,0.009386282,2012,ind9_ind92
ind93,ind9,0.02417795,2012,ind9_ind93
ind94,ind9,0.011173184,2012,ind9_ind94
ind95,ind9,0.070435589,2012,ind9_ind95
ind98,ind9,0.002668446,2012,ind9_ind98
ind99,ind9,0.04446461,2012,ind9_ind99
ind100,ind9,0.00405515,2012,ind100_ind9
ind101,ind9,0,2012,ind101_ind9
ind103,ind9,0.002293578,2012,ind103_ind9
ind104,ind9,0.061728395,2012,ind104_ind9
ind105,ind9,0.074614065,2012,ind105_ind9
ind107,ind9,0.014312977,2012,ind107_ind9
ind2,ind99,0.006928406,2012,ind2_ind99
ind3,ind99,0.039325843,2012,ind3_ind99
ind4,ind99,0.017921147,2012,ind4_ind99
ind6,ind99,0.054347826,2012,ind6_ind99
ind7,ind99,0.01216545,2012,ind7_ind99
ind10,ind99,0.095808383,2012,ind10_ind99
ind11,ind99,0,2012,ind11_ind99
ind12,ind99,0.058441558,2012,ind12_ind99
ind13,ind99,0.008465608,2012,ind13_ind99
ind14,ind99,0.025,2012,ind14_ind99
ind15,ind99,0.030054645,2012,ind15_ind99
ind16,ind99,0.043117745,2012,ind16_ind99
ind17,ind99,0.030470914,2012,ind17_ind99
ind18,ind99,0.016060862,2012,ind18_ind99
ind20,ind99,0.056842105,2012,ind20_ind99
ind21,ind99,0.047032475,2012,ind21_ind99
ind22,ind99,0.048275862,2012,ind22_ind99
ind23,ind99,0.039007092,2012,ind23_ind99
ind24,ind99,0.039244186,2012,ind24_ind99
ind25,ind99,0.016465423,2012,ind25_ind99
ind27,ind99,0.022364217,2012,ind27_ind99
ind28,ind99,0.020802377,2012,ind28_ind99
ind29,ind99,0.011967091,2012,ind29_ind99
ind30,ind99,0.012903226,2012,ind30_ind99
ind31,ind99,0.029757785,2012,ind31_ind99
ind32,ind99,0.12,2012,ind32_ind99
ind33,ind99,0,2012,ind33_ind99
ind36,ind99,0.017521902,2012,ind36_ind99
ind37,ind99,0.033854167,2012,ind37_ind99
ind39,ind99,0.024615385,2012,ind39_ind99
ind40,ind99,0.015661707,2012,ind40_ind99
ind41,ind99,0.014732965,2012,ind41_ind99
ind42,ind99,0.041128085,2012,ind42_ind99
ind43,ind99,0.037927845,2012,ind43_ind99
ind44,ind99,0.024701874,2012,ind44_ind99
ind45,ind99,0.020628684,2012,ind45_ind99
ind46,ind99,0.009661836,2012,ind46_ind99
ind47,ind99,0.01345895,2012,ind47_ind99
ind48,ind99,0.003864734,2012,ind48_ind99
ind49,ind99,0,2012,ind49_ind99
ind50,ind99,0.023006135,2012,ind50_ind99
ind51,ind99,0.005899705,2012,ind51_ind99
ind52,ind99,0.059139785,2012,ind52_ind99
ind53,ind99,0.030954428,2012,ind53_ind99
ind55,ind99,0.004123711,2012,ind55_ind99
ind56,ind99,0,2012,ind56_ind99
ind57,ind99,0.024691358,2012,ind57_ind99
ind58,ind99,0,2012,ind58_ind99
ind59,ind99,0,2012,ind59_ind99
ind60,ind99,0.028605483,2012,ind60_ind99
ind61,ind99,0.074074074,2012,ind61_ind99
ind64,ind99,0.048611111,2012,ind64_ind99
ind65,ind99,0.017057569,2012,ind65_ind99
ind66,ind99,0.008519702,2012,ind66_ind99
ind68,ind99,0,2012,ind68_ind99
ind69,ind99,0.057613169,2012,ind69_ind99
ind70,ind99,0.030716724,2012,ind70_ind99
ind72,ind99,0.010835913,2012,ind72_ind99
ind74,ind99,0,2012,ind74_ind99
ind75,ind99,0,2012,ind75_ind99
ind76,ind99,0.077821012,2012,ind76_ind99
ind78,ind99,0.01525553,2012,ind78_ind99
ind79,ind99,0.028688525,2012,ind79_ind99
ind80,ind99,0,2012,ind80_ind99
ind81,ind99,0.020905923,2012,ind81_ind99
ind83,ind99,0,2012,ind83_ind99
ind84,ind99,0,2012,ind84_ind99
ind85,ind99,0.053846154,2012,ind85_ind99
ind86,ind99,0,2012,ind86_ind99
ind87,ind99,0.041522491,2012,ind87_ind99
ind88,ind99,0.029363785,2012,ind88_ind99
ind89,ind99,0.064189189,2012,ind89_ind99
ind90,ind99,0.042763158,2012,ind90_ind99
ind92,ind99,0,2012,ind92_ind99
ind93,ind99,0.03030303,2012,ind93_ind99
ind94,ind99,0.035874439,2012,ind94_ind99
ind95,ind99,0.090909091,2012,ind95_ind99
ind98,ind99,0,2012,ind98_ind99
ind100,ind99,0,2012,ind100_ind99
ind101,ind99,0,2012,ind101_ind99
ind103,ind99,0,2012,ind103_ind99
ind104,ind99,0.015444015,2012,ind104_ind99
ind105,ind99,0.039164491,2012,ind105_ind99
ind107,ind99,0,2012,ind107_ind99
ind2,ind55,0.009661836,2012,ind2_ind55
ind3,ind55,0.007181329,2012,ind3_ind55
ind4,ind55,0.005298013,2012,ind4_ind55
ind6,ind55,0.032061069,2012,ind55_ind6
ind7,ind55,0.015888779,2012,ind55_ind7
ind10,ind55,0.006802721,2012,ind10_ind55
ind11,ind55,0,2012,ind11_ind55
ind12,ind55,0.006,2012,ind12_ind55
ind13,ind55,0.010600707,2012,ind13_ind55
ind14,ind55,0.016689847,2012,ind14_ind55
ind15,ind55,0.235294118,2012,ind15_ind55
ind16,ind55,0.00694927,2012,ind16_ind55
ind17,ind55,0.012055455,2012,ind17_ind55
ind18,ind55,0.010885341,2012,ind18_ind55
ind20,ind55,0.029717682,2012,ind20_ind55
ind21,ind55,0.000888889,2012,ind21_ind55
ind22,ind55,0.030967742,2012,ind22_ind55
ind23,ind55,0.049268668,2012,ind23_ind55
ind24,ind55,0.012492192,2012,ind24_ind55
ind25,ind55,0.023831347,2012,ind25_ind55
ind27,ind55,0.019404019,2012,ind27_ind55
ind28,ind55,0.010981912,2012,ind28_ind55
ind29,ind55,0.025913621,2012,ind29_ind55
ind30,ind55,0.203636364,2012,ind30_ind55
ind31,ind55,0.011445783,2012,ind31_ind55
ind32,ind55,0,2012,ind32_ind55
ind33,ind55,0.237160121,2012,ind33_ind55
ind36,ind55,0.014141414,2012,ind36_ind55
ind37,ind55,0.013196481,2012,ind37_ind55
ind39,ind55,0.132254995,2012,ind39_ind55
ind40,ind55,0.012933969,2012,ind40_ind55
ind41,ind55,0.159375,2012,ind41_ind55
ind42,ind55,0.002793296,2012,ind42_ind55
ind43,ind55,0.041237113,2012,ind43_ind55
ind44,ind55,0.066564652,2012,ind44_ind55
ind45,ind55,0.065857886,2012,ind45_ind55
ind46,ind55,0,2012,ind46_ind55
ind47,ind55,0.071509648,2012,ind47_ind55
ind48,ind55,0.120218579,2012,ind48_ind55
ind49,ind55,0.154488518,2012,ind49_ind55
ind50,ind55,0.018024032,2012,ind50_ind55
ind51,ind55,0.064,2012,ind51_ind55
ind52,ind55,0,2012,ind52_ind55
ind53,ind55,0.035767511,2012,ind53_ind55
ind56,ind55,0.192028986,2012,ind55_ind56
ind57,ind55,0.187692308,2012,ind55_ind57
ind58,ind55,0.186666667,2012,ind55_ind58
ind59,ind55,0.157635468,2012,ind55_ind59
ind60,ind55,0.196367764,2012,ind55_ind60
ind61,ind55,0.00241838,2012,ind55_ind61
ind64,ind55,0,2012,ind55_ind64
ind65,ind55,0.026113671,2012,ind55_ind65
ind66,ind55,0.242358079,2012,ind55_ind66
ind68,ind55,0.266019417,2012,ind55_ind68
ind69,ind55,0.014388489,2012,ind55_ind69
ind70,ind55,0.00407332,2012,ind55_ind70
ind72,ind55,0.01686747,2012,ind55_ind72
ind74,ind55,0.001718213,2012,ind55_ind74
ind75,ind55,0.15060241,2012,ind55_ind75
ind76,ind55,0,2012,ind55_ind76
ind78,ind55,0.022162525,2012,ind55_ind78
ind79,ind55,0.16080402,2012,ind55_ind79
ind80,ind55,0.196428571,2012,ind55_ind80
ind81,ind55,0.332761578,2012,ind55_ind81
ind83,ind55,0.128878282,2012,ind55_ind83
ind84,ind55,0,2012,ind55_ind84
ind85,ind55,0.001663894,2012,ind55_ind85
ind86,ind55,0.151515152,2012,ind55_ind86
ind87,ind55,0,2012,ind55_ind87
ind88,ind55,0.006232687,2012,ind55_ind88
ind89,ind55,0,2012,ind55_ind89
ind90,ind55,0.005940594,2012,ind55_ind90
ind92,ind55,0.283216783,2012,ind55_ind92
ind93,ind55,0.023316062,2012,ind55_ind93
ind94,ind55,0,2012,ind55_ind94
ind95,ind55,0,2012,ind55_ind95
ind98,ind55,0.203730273,2012,ind55_ind98
ind100,ind55,0.105973025,2012,ind100_ind55
ind101,ind55,0.010373444,2012,ind101_ind55
ind103,ind55,0.207089552,2012,ind103_ind55
ind104,ind55,0,2012,ind104_ind55
ind105,ind55,0.00170068,2012,ind105_ind55
ind107,ind55,0,2012,ind107_ind55
ind2,ind103,0,2012,ind103_ind2
ind3,ind103,0,2012,ind103_ind3
ind4,ind103,0.001375516,2012,ind103_ind4
ind6,ind103,0.00624025,2012,ind103_ind6
ind7,ind103,0.004048583,2012,ind103_ind7
ind10,ind103,0.017216643,2012,ind10_ind103
ind11,ind103,0,2012,ind103_ind11
ind12,ind103,0.004119464,2012,ind103_ind12
ind13,ind103,0.006329114,2012,ind103_ind13
ind14,ind103,0.00139958,2012,ind103_ind14
ind15,ind103,0.146800502,2012,ind103_ind15
ind16,ind103,0,2012,ind103_ind16
ind17,ind103,0.022967101,2012,ind103_ind17
ind18,ind103,0.001470588,2012,ind103_ind18
ind20,ind103,0,2012,ind103_ind20
ind21,ind103,0,2012,ind103_ind21
ind22,ind103,0.007874016,2012,ind103_ind22
ind23,ind103,0.012927757,2012,ind103_ind23
ind24,ind103,0.010165184,2012,ind103_ind24
ind25,ind103,0.002770083,2012,ind103_ind25
ind27,ind103,0.003484321,2012,ind103_ind27
ind28,ind103,0.001305483,2012,ind103_ind28
ind29,ind103,0.010688043,2012,ind103_ind29
ind30,ind103,0.213461538,2012,ind103_ind30
ind31,ind103,0.00365408,2012,ind103_ind31
ind32,ind103,0,2012,ind103_ind32
ind33,ind103,0.306799337,2012,ind103_ind33
ind36,ind103,0.001028807,2012,ind103_ind36
ind37,ind103,0.000740741,2012,ind103_ind37
ind39,ind103,0.13627451,2012,ind103_ind39
ind40,ind103,0.002752925,2012,ind103_ind40
ind41,ind103,0.098918083,2012,ind103_ind41
ind42,ind103,0,2012,ind103_ind42
ind43,ind103,0.033870968,2012,ind103_ind43
ind44,ind103,0.023273273,2012,ind103_ind44
ind45,ind103,0.069580731,2012,ind103_ind45
ind46,ind103,0,2012,ind103_ind46
ind47,ind103,0.08432304,2012,ind103_ind47
ind48,ind103,0.070535714,2012,ind103_ind48
ind49,ind103,0.194508009,2012,ind103_ind49
ind50,ind103,0.003357958,2012,ind103_ind50
ind51,ind103,0.075107296,2012,ind103_ind51
ind52,ind103,0,2012,ind103_ind52
ind53,ind103,0.01874063,2012,ind103_ind53
ind56,ind103,0.236686391,2012,ind103_ind56
ind57,ind103,0.216748768,2012,ind103_ind57
ind58,ind103,0.218246869,2012,ind103_ind58
ind59,ind103,0.1769437,2012,ind103_ind59
ind60,ind103,0.141741071,2012,ind103_ind60
ind61,ind103,0,2012,ind103_ind61
ind64,ind103,0,2012,ind103_ind64
ind65,ind103,0.003149606,2012,ind103_ind65
ind66,ind103,0.225913621,2012,ind103_ind66
ind68,ind103,0.244488978,2012,ind103_ind68
ind69,ind103,0.015060241,2012,ind103_ind69
ind70,ind103,0,2012,ind103_ind70
ind72,ind103,0.003703704,2012,ind103_ind72
ind74,ind103,0,2012,ind103_ind74
ind75,ind103,0.175704989,2012,ind103_ind75
ind76,ind103,0,2012,ind103_ind76
ind78,ind103,0.006752194,2012,ind103_ind78
ind79,ind103,0.225925926,2012,ind103_ind79
ind80,ind103,0.121052632,2012,ind103_ind80
ind81,ind103,0.161993769,2012,ind103_ind81
ind83,ind103,0.181818182,2012,ind103_ind83
ind84,ind103,0,2012,ind103_ind84
ind85,ind103,0,2012,ind103_ind85
ind86,ind103,0.128378378,2012,ind103_ind86
ind87,ind103,0,2012,ind103_ind87
ind88,ind103,0.00070373,2012,ind103_ind88
ind89,ind103,0,2012,ind103_ind89
ind90,ind103,0,2012,ind103_ind90
ind92,ind103,0.18549747,2012,ind103_ind92
ind93,ind103,0.034090909,2012,ind103_ind93
ind94,ind103,0,2012,ind103_ind94
ind95,ind103,0,2012,ind103_ind95
ind98,ind103,0.202380952,2012,ind103_ind98
ind100,ind103,0.162740899,2012,ind100_ind103
ind101,ind103,0.1875,2012,ind101_ind103
ind104,ind103,0,2012,ind103_ind104
ind105,ind103,0,2012,ind103_ind105
ind107,ind103,0,2012,ind103_ind107
ind2,ind92,0,2012,ind2_ind92
ind3,ind92,0,2012,ind3_ind92
ind4,ind92,0.008663366,2012,ind4_ind92
ind6,ind92,0.004115226,2012,ind6_ind92
ind7,ind92,0.011246485,2012,ind7_ind92
ind10,ind92,0.023136247,2012,ind10_ind92
ind11,ind92,0,2012,ind11_ind92
ind12,ind92,0.008547009,2012,ind12_ind92
ind13,ind92,0.012658228,2012,ind13_ind92
ind14,ind92,0.014028056,2012,ind14_ind92
ind15,ind92,0.296632124,2012,ind15_ind92
ind16,ind92,0.006016043,2012,ind16_ind92
ind17,ind92,0.021188935,2012,ind17_ind92
ind18,ind92,0.009756098,2012,ind18_ind92
ind20,ind92,0.005369128,2012,ind20_ind92
ind21,ind92,0.001694915,2012,ind21_ind92
ind22,ind92,0.01183432,2012,ind22_ind92
ind23,ind92,0.048005908,2012,ind23_ind92
ind24,ind92,0.023184869,2012,ind24_ind92
ind25,ind92,0.011206897,2012,ind25_ind92
ind27,ind92,0.02277294,2012,ind27_ind92
ind28,ind92,0.009968847,2012,ind28_ind92
ind29,ind92,0.038286827,2012,ind29_ind92
ind30,ind92,0.25087108,2012,ind30_ind92
ind31,ind92,0.00872093,2012,ind31_ind92
ind32,ind92,0,2012,ind32_ind92
ind33,ind92,0.234132581,2012,ind33_ind92
ind36,ind92,0.0056926,2012,ind36_ind92
ind37,ind92,0.007708479,2012,ind37_ind92
ind39,ind92,0.196926033,2012,ind39_ind92
ind40,ind92,0.009810334,2012,ind40_ind92
ind41,ind92,0.209090909,2012,ind41_ind92
ind42,ind92,0,2012,ind42_ind92
ind43,ind92,0.049042146,2012,ind43_ind92
ind44,ind92,0.076466221,2012,ind44_ind92
ind45,ind92,0.079764903,2012,ind45_ind92
ind46,ind92,0,2012,ind46_ind92
ind47,ind92,0.116071429,2012,ind47_ind92
ind48,ind92,0.174429224,2012,ind48_ind92
ind49,ind92,0.157794677,2012,ind49_ind92
ind50,ind92,0.01411161,2012,ind50_ind92
ind51,ind92,0.05,2012,ind51_ind92
ind52,ind92,0,2012,ind52_ind92
ind53,ind92,0.042537851,2012,ind53_ind92
ind56,ind92,0.208121827,2012,ind56_ind92
ind57,ind92,0.189655172,2012,ind57_ind92
ind58,ind92,0.263157895,2012,ind58_ind92
ind59,ind92,0.168888889,2012,ind59_ind92
ind60,ind92,0.24300112,2012,ind60_ind92
ind61,ind92,0,2012,ind61_ind92
ind64,ind92,0,2012,ind64_ind92
ind65,ind92,0.005555556,2012,ind65_ind92
ind66,ind92,0.255520505,2012,ind66_ind92
ind68,ind92,0.18196995,2012,ind68_ind92
ind69,ind92,0.006613757,2012,ind69_ind92
ind70,ind92,0,2012,ind70_ind92
ind72,ind92,0.007838746,2012,ind72_ind92
ind74,ind92,0,2012,ind74_ind92
ind75,ind92,0.158379374,2012,ind75_ind92
ind76,ind92,0,2012,ind76_ind92
ind78,ind92,0.023346304,2012,ind78_ind92
ind79,ind92,0.219869707,2012,ind79_ind92
ind80,ind92,0.218120805,2012,ind80_ind92
ind81,ind92,0.350081037,2012,ind81_ind92
ind83,ind92,0.13034188,2012,ind83_ind92
ind84,ind92,0,2012,ind84_ind92
ind85,ind92,0,2012,ind85_ind92
ind86,ind92,0.166666667,2012,ind86_ind92
ind87,ind92,0.001828154,2012,ind87_ind92
ind88,ind92,0.006,2012,ind88_ind92
ind89,ind92,0,2012,ind89_ind92
ind90,ind92,0.005347594,2012,ind90_ind92
ind93,ind92,0.051282051,2012,ind92_ind93
ind94,ind92,0,2012,ind92_ind94
ind95,ind92,0,2012,ind92_ind95
ind98,ind92,0.239612188,2012,ind92_ind98
ind100,ind92,0.228070175,2012,ind100_ind92
ind101,ind92,0.110429448,2012,ind101_ind92
ind104,ind92,0,2012,ind104_ind92
ind105,ind92,0.009389671,2012,ind105_ind92
ind107,ind92,0,2012,ind107_ind92
ind2,ind24,0.025473547,2012,ind2_ind24
ind3,ind24,0.014844804,2012,ind24_ind3
ind4,ind24,0.126406353,2012,ind24_ind4
ind6,ind24,0.00746733,2012,ind24_ind6
ind7,ind24,0.173031026,2012,ind24_ind7
ind10,ind24,0.171189979,2012,ind10_ind24
ind11,ind24,0.011415525,2012,ind11_ind24
ind12,ind24,0.220413275,2012,ind12_ind24
ind13,ind24,0.278015922,2012,ind13_ind24
ind14,ind24,0.250650026,2012,ind14_ind24
ind15,ind24,0.054159687,2012,ind15_ind24
ind16,ind24,0.253668763,2012,ind16_ind24
ind17,ind24,0.385835095,2012,ind17_ind24
ind18,ind24,0.214768591,2012,ind18_ind24
ind20,ind24,0.046035806,2012,ind20_ind24
ind21,ind24,0.274799754,2012,ind21_ind24
ind22,ind24,0.048765804,2012,ind22_ind24
ind23,ind24,0.228556207,2012,ind23_ind24
ind25,ind24,0.324758842,2012,ind24_ind25
ind27,ind24,0.305570579,2012,ind24_ind27
ind28,ind24,0.246520875,2012,ind24_ind28
ind29,ind24,0.274077869,2012,ind24_ind29
ind30,ind24,0.022292994,2012,ind24_ind30
ind31,ind24,0.322239032,2012,ind24_ind31
ind32,ind24,0,2012,ind24_ind32
ind33,ind24,0.022041763,2012,ind24_ind33
ind36,ind24,0.17218543,2012,ind24_ind36
ind37,ind24,0.284530387,2012,ind24_ind37
ind39,ind24,0.09272541,2012,ind24_ind39
ind40,ind24,0.22653885,2012,ind24_ind40
ind41,ind24,0.042053185,2012,ind24_ind41
ind42,ind24,0.237745098,2012,ind24_ind42
ind43,ind24,0.191129884,2012,ind24_ind43
ind44,ind24,0.185692542,2012,ind24_ind44
ind45,ind24,0.231161473,2012,ind24_ind45
ind46,ind24,0.044414536,2012,ind24_ind46
ind47,ind24,0.093913043,2012,ind24_ind47
ind48,ind24,0.116649538,2012,ind24_ind48
ind49,ind24,0.003353454,2012,ind24_ind49
ind50,ind24,0.252156266,2012,ind24_ind50
ind51,ind24,0.010966415,2012,ind24_ind51
ind52,ind24,0.033130494,2012,ind24_ind52
ind53,ind24,0.225959012,2012,ind24_ind53
ind56,ind24,0.008821676,2012,ind24_ind56
ind57,ind24,0.014792899,2012,ind24_ind57
ind58,ind24,0.014714899,2012,ind24_ind58
ind59,ind24,0.00212766,2012,ind24_ind59
ind60,ind24,0.05493925,2012,ind24_ind60
ind61,ind24,0.150649351,2012,ind24_ind61
ind64,ind24,0.027916965,2012,ind24_ind64
ind65,ind24,0.052253429,2012,ind24_ind65
ind66,ind24,0.04102051,2012,ind24_ind66
ind68,ind24,0.005674653,2012,ind24_ind68
ind69,ind24,0.031289111,2012,ind24_ind69
ind70,ind24,0.0013947,2012,ind24_ind70
ind72,ind24,0.109248914,2012,ind24_ind72
ind74,ind24,0.12041116,2012,ind24_ind74
ind75,ind24,0.004638834,2012,ind24_ind75
ind76,ind24,0.032187271,2012,ind24_ind76
ind78,ind24,0.234351527,2012,ind24_ind78
ind79,ind24,0.013630731,2012,ind24_ind79
ind80,ind24,0.003109453,2012,ind24_ind80
ind81,ind24,0.016548463,2012,ind24_ind81
ind83,ind24,0.000706714,2012,ind24_ind83
ind84,ind24,0,2012,ind24_ind84
ind85,ind24,0.046747967,2012,ind24_ind85
ind86,ind24,0.008202324,2012,ind24_ind86
ind87,ind24,0.027936963,2012,ind24_ind87
ind88,ind24,0.277866667,2012,ind24_ind88
ind89,ind24,0.024752475,2012,ind24_ind89
ind90,ind24,0.011854951,2012,ind24_ind90
ind93,ind24,0.024502297,2012,ind24_ind93
ind94,ind24,0.015625,2012,ind24_ind94
ind95,ind24,0.050549451,2012,ind24_ind95
ind98,ind24,0.0342426,2012,ind24_ind98
ind100,ind24,0.003306878,2012,ind100_ind24
ind101,ind24,0.00069979,2012,ind101_ind24
ind104,ind24,0.045658683,2012,ind104_ind24
ind105,ind24,0.072829132,2012,ind105_ind24
ind107,ind24,0.015128593,2012,ind107_ind24
ind2,ind14,0.024691358,2012,ind14_ind2
ind3,ind14,0.012801205,2012,ind14_ind3
ind4,ind14,0.118926759,2012,ind14_ind4
ind6,ind14,0.037668799,2012,ind14_ind6
ind7,ind14,0.243633861,2012,ind14_ind7
ind10,ind14,0.100361011,2012,ind10_ind14
ind11,ind14,0.012110727,2012,ind11_ind14
ind12,ind14,0.137229987,2012,ind12_ind14
ind13,ind14,0.316040956,2012,ind13_ind14
ind15,ind14,0.046610169,2012,ind14_ind15
ind16,ind14,0.182106935,2012,ind14_ind16
ind17,ind14,0.215096201,2012,ind14_ind17
ind18,ind14,0.245423341,2012,ind14_ind18
ind20,ind14,0.077315828,2012,ind14_ind20
ind21,ind14,0.147147147,2012,ind14_ind21
ind22,ind14,0.07394844,2012,ind14_ind22
ind23,ind14,0.167482327,2012,ind14_ind23
ind25,ind14,0.218589744,2012,ind14_ind25
ind27,ind14,0.205237841,2012,ind14_ind27
ind28,ind14,0.242199894,2012,ind14_ind28
ind29,ind14,0.244919786,2012,ind14_ind29
ind30,ind14,0.008368201,2012,ind14_ind30
ind31,ind14,0.242684157,2012,ind14_ind31
ind32,ind14,0,2012,ind14_ind32
ind33,ind14,0.018424396,2012,ind14_ind33
ind36,ind14,0.190412783,2012,ind14_ind36
ind37,ind14,0.23630137,2012,ind14_ind37
ind39,ind14,0.085211655,2012,ind14_ind39
ind40,ind14,0.252480706,2012,ind14_ind40
ind41,ind14,0.031778229,2012,ind14_ind41
ind42,ind14,0.137530562,2012,ind14_ind42
ind43,ind14,0.173475098,2012,ind14_ind43
ind44,ind14,0.164705882,2012,ind14_ind44
ind45,ind14,0.172293364,2012,ind14_ind45
